Date,Transaction_ID,Type,Amount_EUR,Status,Risk_Score,Region,Analyst_Team
2024-10-25,TX-592129,INTERNAL_TRANSFER,34080.57,APPROVED,5,North_America,Team_Alpha
2024-11-06,TX-312758,SWIFT,19698.38,APPROVED,9,North_America,Team_Alpha
2024-12-03,TX-337950,INTERNAL_TRANSFER,4989.29,APPROVED,11,EU_Zone,Auto_System
2024-12-17,TX-611124,SWIFT,41124.12,APPROVED,6,North_America,Auto_System
2024-11-19,TX-261970,ACH,30862.54,APPROVED,11,EU_Zone,Auto_System
2024-12-12,TX-444824,INTERNAL_TRANSFER,89972.73,MANUAL_REVIEW,65,EU_Non_Member,Team_Alpha
2024-10-07,TX-117575,ACH,2656.37,APPROVED,11,EU_Zone,Auto_System
2024-12-05,TX-798925,ACH,45205.61,APPROVED,4,Domestic,Auto_System
2024-11-02,TX-262710,ACH,137397.71,MANUAL_REVIEW,69,EU_Non_Member,Team_Beta
2024-12-18,TX-693949,WIRE_TRANSFER,44063.05,APPROVED,3,EU_Zone,Team_Beta
2024-11-27,TX-669443,SWIFT,33937.39,APPROVED,6,Domestic,Team_Beta
2024-12-16,TX-333422,ACH,47537.85,APPROVED,10,North_America,Auto_System
2024-10-10,TX-969209,WIRE_TRANSFER,3424.12,APPROVED,10,Domestic,Team_Beta
2024-10-19,TX-387150,SWIFT,49474.2,APPROVED,18,North_America,Team_Alpha
2024-12-10,TX-995847,INTERNAL_TRANSFER,10372.25,APPROVED,6,EU_Zone,Team_Alpha
2024-11-11,TX-176924,INTERNAL_TRANSFER,34134.06,APPROVED,6,North_America,Auto_System
2024-10-11,TX-217704,SWIFT,10429.41,APPROVED,14,EU_Zone,Team_Alpha
2024-10-13,TX-548356,WIRE_TRANSFER,1706.89,APPROVED,15,Domestic,Team_Beta
2024-11-12,TX-923716,WIRE_TRANSFER,51293.77,MANUAL_REVIEW,70,EU_Non_Member,Team_Beta
2024-11-17,TX-266994,WIRE_TRANSFER,8038.41,APPROVED,17,Domestic,Team_Beta
2024-11-16,TX-782026,ACH,22762.4,APPROVED,12,Domestic,Auto_System
2024-12-27,TX-563991,ACH,28380.98,APPROVED,20,North_America,Team_Beta
2024-12-23,TX-710232,INTERNAL_TRANSFER,4321.01,APPROVED,5,North_America,Team_Beta
2024-11-30,TX-791979,SWIFT,12370.39,APPROVED,16,Domestic,Team_Beta
2024-10-11,TX-453088,WIRE_TRANSFER,47484.36,APPROVED,10,EU_Zone,Team_Alpha
2024-12-16,TX-833067,WIRE_TRANSFER,7412.93,APPROVED,18,EU_Zone,Auto_System
2024-10-07,TX-589635,INTERNAL_TRANSFER,893410.81,BLOCKED_COMPLIANCE,98,Offshore_Zone,Team_Beta
2024-11-16,TX-928826,INTERNAL_TRANSFER,4291.33,APPROVED,5,North_America,Auto_System
2024-12-10,TX-272437,INTERNAL_TRANSFER,39940.94,APPROVED,7,North_America,Auto_System
2024-10-19,TX-429113,ACH,32511.58,APPROVED,12,North_America,Team_Beta
2024-11-07,TX-307654,ACH,45521.22,MANUAL_REVIEW,74,EU_Non_Member,Team_Alpha
2024-10-29,TX-242461,INTERNAL_TRANSFER,12830.39,APPROVED,2,North_America,Auto_System
2024-10-31,TX-181785,WIRE_TRANSFER,32645.26,APPROVED,15,Domestic,Team_Alpha
2024-10-13,TX-727804,ACH,19006.94,APPROVED,14,North_America,Team_Alpha
2024-11-21,TX-793119,WIRE_TRANSFER,40712.46,APPROVED,17,North_America,Team_Alpha
2024-12-24,TX-848023,SWIFT,11025.02,APPROVED,14,Domestic,Auto_System
2024-11-15,TX-669333,INTERNAL_TRANSFER,39668.72,APPROVED,2,Domestic,Team_Alpha
2024-11-13,TX-600867,ACH,3840.15,APPROVED,13,EU_Zone,Team_Beta
2024-11-26,TX-592957,WIRE_TRANSFER,77517.31,MANUAL_REVIEW,61,APAC_Emerging,Auto_System
2024-12-21,TX-477272,INTERNAL_TRANSFER,9664.43,APPROVED,14,EU_Zone,Auto_System
2024-12-07,TX-595469,WIRE_TRANSFER,42584.16,APPROVED,15,Domestic,Team_Alpha
2024-12-20,TX-813649,SWIFT,36722.66,APPROVED,16,EU_Zone,Auto_System
2024-10-25,TX-116536,ACH,15840.52,APPROVED,14,EU_Zone,Auto_System
2024-10-06,TX-913857,INTERNAL_TRANSFER,1657.01,APPROVED,14,EU_Zone,Auto_System
2024-10-05,TX-344534,INTERNAL_TRANSFER,14611.93,APPROVED,18,Domestic,Auto_System
2024-12-02,TX-567281,ACH,12532.61,APPROVED,12,Domestic,Team_Alpha
2024-10-30,TX-772907,INTERNAL_TRANSFER,16507.72,APPROVED,13,EU_Zone,Auto_System
2024-12-01,TX-315928,SWIFT,38861.32,APPROVED,18,Domestic,Team_Beta
2024-11-07,TX-220506,ACH,8672.76,APPROVED,10,North_America,Team_Alpha
2024-10-18,TX-324120,ACH,6066.62,APPROVED,4,Domestic,Team_Alpha
2024-12-30,TX-116255,INTERNAL_TRANSFER,805431.52,BLOCKED_COMPLIANCE,85,High_Risk_Jurisdiction,Auto_System
2024-12-17,TX-372424,WIRE_TRANSFER,9881.31,APPROVED,19,Domestic,Team_Beta
2024-12-09,TX-653692,INTERNAL_TRANSFER,29213.88,APPROVED,19,North_America,Auto_System
2024-12-14,TX-999987,SWIFT,34535.16,APPROVED,5,North_America,Auto_System
2024-11-06,TX-275477,ACH,24259.04,APPROVED,13,Domestic,Team_Beta
2024-11-09,TX-885700,WIRE_TRANSFER,48302.72,APPROVED,13,EU_Zone,Auto_System
2024-12-19,TX-427052,WIRE_TRANSFER,1422.9,APPROVED,5,North_America,Team_Beta
2024-12-20,TX-354018,WIRE_TRANSFER,708876.07,BLOCKED_COMPLIANCE,94,Offshore_Zone,Auto_System
2024-12-12,TX-959493,INTERNAL_TRANSFER,27662.19,APPROVED,5,EU_Zone,Auto_System
2024-12-26,TX-964573,INTERNAL_TRANSFER,13735.27,APPROVED,17,North_America,Team_Beta
2024-11-15,TX-802053,WIRE_TRANSFER,14276.8,APPROVED,16,EU_Zone,Team_Beta
2024-10-22,TX-476236,INTERNAL_TRANSFER,37350.73,APPROVED,6,North_America,Team_Alpha
2024-11-24,TX-413885,ACH,40385.74,APPROVED,4,Domestic,Auto_System
2024-11-04,TX-885496,INTERNAL_TRANSFER,47313.9,APPROVED,12,North_America,Auto_System
2024-11-19,TX-199759,SWIFT,14875.5,APPROVED,12,North_America,Auto_System
2024-11-13,TX-822308,INTERNAL_TRANSFER,47331.99,APPROVED,1,Domestic,Team_Beta
2024-12-14,TX-726137,ACH,22130.87,APPROVED,13,North_America,Auto_System
2024-10-09,TX-384047,INTERNAL_TRANSFER,13744.56,APPROVED,11,Domestic,Team_Beta
2024-10-25,TX-774563,INTERNAL_TRANSFER,45543.06,APPROVED,16,North_America,Team_Alpha
2024-10-31,TX-418304,WIRE_TRANSFER,31038.82,APPROVED,13,North_America,Team_Beta
2024-11-13,TX-329111,WIRE_TRANSFER,15114.97,APPROVED,13,EU_Zone,Auto_System
2024-12-27,TX-764316,ACH,15179.98,APPROVED,8,EU_Zone,Team_Beta
2024-11-05,TX-536323,ACH,129678.7,MANUAL_REVIEW,76,EU_Non_Member,Team_Beta
2024-12-18,TX-161413,INTERNAL_TRANSFER,17191.99,MANUAL_REVIEW,78,EU_Non_Member,Auto_System
2024-12-04,TX-816956,INTERNAL_TRANSFER,21807.75,APPROVED,14,North_America,Team_Alpha
2024-12-06,TX-655531,WIRE_TRANSFER,11533.83,APPROVED,20,North_America,Team_Beta
2024-12-24,TX-342760,ACH,11996.41,APPROVED,12,EU_Zone,Team_Beta
2024-10-06,TX-617770,SWIFT,21824.2,APPROVED,8,Domestic,Team_Beta
2024-12-22,TX-305310,WIRE_TRANSFER,23877.2,APPROVED,10,EU_Zone,Auto_System
2024-12-30,TX-600250,WIRE_TRANSFER,32010.32,APPROVED,15,EU_Zone,Team_Alpha
2024-12-10,TX-333107,WIRE_TRANSFER,37511.83,APPROVED,11,EU_Zone,Auto_System
2024-11-11,TX-413575,SWIFT,38795.93,APPROVED,9,North_America,Team_Alpha
2024-10-21,TX-902355,INTERNAL_TRANSFER,19417.45,APPROVED,16,EU_Zone,Team_Alpha
2024-12-26,TX-764014,ACH,119657.11,MANUAL_REVIEW,84,EU_Non_Member,Auto_System
2024-11-14,TX-146992,ACH,22605.93,APPROVED,5,Domestic,Team_Alpha
2024-11-11,TX-328780,INTERNAL_TRANSFER,5244.08,APPROVED,13,Domestic,Team_Beta
2024-11-27,TX-384833,ACH,48877.82,APPROVED,14,EU_Zone,Auto_System
2024-12-29,TX-361060,ACH,38044.62,APPROVED,3,EU_Zone,Team_Alpha
2024-11-05,TX-919977,ACH,55447.38,MANUAL_REVIEW,68,APAC_Emerging,Team_Beta
2024-10-08,TX-661483,ACH,32008.77,APPROVED,2,EU_Zone,Team_Alpha
2024-11-26,TX-295298,ACH,10297.89,APPROVED,18,Domestic,Team_Beta
2024-10-08,TX-811105,INTERNAL_TRANSFER,39443.33,APPROVED,4,North_America,Team_Alpha
2024-12-14,TX-870619,ACH,25047.1,APPROVED,20,EU_Zone,Auto_System
2024-11-03,TX-695435,ACH,28333.2,APPROVED,5,Domestic,Team_Beta
2024-12-15,TX-241613,WIRE_TRANSFER,37991.15,APPROVED,5,EU_Zone,Team_Alpha
2024-11-23,TX-677743,INTERNAL_TRANSFER,28148.86,APPROVED,1,Domestic,Team_Alpha
2024-10-09,TX-590711,INTERNAL_TRANSFER,2891.63,APPROVED,17,EU_Zone,Team_Alpha
2024-10-26,TX-213552,ACH,3183.01,APPROVED,12,North_America,Team_Alpha
2024-12-05,TX-820134,WIRE_TRANSFER,5663.23,APPROVED,6,EU_Zone,Team_Beta
2024-11-14,TX-195523,WIRE_TRANSFER,27686.47,APPROVED,12,EU_Zone,Team_Alpha
2024-10-15,TX-403047,ACH,24716.9,APPROVED,19,North_America,Auto_System
2024-12-12,TX-148225,INTERNAL_TRANSFER,34081.56,MANUAL_REVIEW,67,APAC_Emerging,Auto_System
2024-12-04,TX-376183,INTERNAL_TRANSFER,13607.38,APPROVED,9,North_America,Team_Beta
2024-10-05,TX-295582,INTERNAL_TRANSFER,6605.71,APPROVED,12,Domestic,Team_Beta
2024-12-21,TX-325033,SWIFT,28129.26,APPROVED,12,North_America,Auto_System
2024-11-18,TX-473225,ACH,90251.36,MANUAL_REVIEW,67,APAC_Emerging,Auto_System
2024-10-27,TX-163009,SWIFT,12587.1,APPROVED,20,EU_Zone,Auto_System
2024-11-05,TX-559616,INTERNAL_TRANSFER,13935.98,APPROVED,6,North_America,Team_Alpha
2024-12-11,TX-141651,INTERNAL_TRANSFER,39315.86,APPROVED,17,Domestic,Team_Alpha
2024-10-31,TX-210398,SWIFT,147695.41,MANUAL_REVIEW,72,EU_Non_Member,Auto_System
2024-11-17,TX-311717,ACH,28702.78,APPROVED,2,North_America,Team_Beta
2024-10-18,TX-348581,INTERNAL_TRANSFER,41346.05,APPROVED,2,Domestic,Team_Alpha
2024-11-17,TX-800578,SWIFT,103943.01,MANUAL_REVIEW,77,EU_Non_Member,Auto_System
2024-10-03,TX-681504,ACH,588943.45,BLOCKED_COMPLIANCE,85,High_Risk_Jurisdiction,Team_Alpha
2024-12-28,TX-503521,WIRE_TRANSFER,32329.01,APPROVED,4,EU_Zone,Auto_System
2024-12-30,TX-333379,WIRE_TRANSFER,24695.52,APPROVED,10,Domestic,Team_Alpha
2024-10-05,TX-333711,SWIFT,6145.84,APPROVED,5,Domestic,Team_Beta
2024-11-10,TX-272336,INTERNAL_TRANSFER,31584.1,APPROVED,10,Domestic,Auto_System
2024-12-02,TX-409609,INTERNAL_TRANSFER,58074.93,MANUAL_REVIEW,74,EU_Non_Member,Team_Beta
2024-12-26,TX-144780,SWIFT,5441.91,APPROVED,16,EU_Zone,Auto_System
2024-11-29,TX-250639,ACH,38188.71,APPROVED,17,North_America,Team_Alpha
2024-12-17,TX-828481,ACH,40361.63,APPROVED,12,EU_Zone,Auto_System
2024-12-22,TX-421972,INTERNAL_TRANSFER,570499.06,BLOCKED_COMPLIANCE,94,Offshore_Zone,Team_Alpha
2024-10-15,TX-510181,INTERNAL_TRANSFER,39418.54,APPROVED,18,EU_Zone,Team_Alpha
2024-11-22,TX-581722,WIRE_TRANSFER,47139.75,APPROVED,19,North_America,Team_Alpha
2024-10-06,TX-592573,SWIFT,671061.57,BLOCKED_COMPLIANCE,96,Offshore_Zone,Auto_System
2024-12-21,TX-182258,INTERNAL_TRANSFER,31685.75,APPROVED,18,Domestic,Team_Beta
2024-11-23,TX-496353,INTERNAL_TRANSFER,8421.24,APPROVED,20,Domestic,Auto_System
2024-10-09,TX-941865,INTERNAL_TRANSFER,369163.22,BLOCKED_COMPLIANCE,97,High_Risk_Jurisdiction,Auto_System
2024-12-22,TX-603213,INTERNAL_TRANSFER,15417.26,APPROVED,19,North_America,Team_Beta
2024-10-11,TX-804227,ACH,20372.63,APPROVED,20,EU_Zone,Team_Beta
2024-11-10,TX-141067,ACH,19672.57,APPROVED,7,EU_Zone,Team_Beta
2024-11-02,TX-687178,SWIFT,33377.06,APPROVED,9,North_America,Auto_System
2024-11-29,TX-706976,INTERNAL_TRANSFER,25096.32,APPROVED,11,Domestic,Team_Beta
2024-11-21,TX-174998,INTERNAL_TRANSFER,70704.93,MANUAL_REVIEW,64,EU_Non_Member,Team_Alpha
2024-11-01,TX-793400,ACH,3744.23,APPROVED,17,EU_Zone,Auto_System
2024-10-28,TX-378531,ACH,23895.16,APPROVED,11,Domestic,Team_Alpha
2024-11-07,TX-353888,WIRE_TRANSFER,45796.56,APPROVED,10,EU_Zone,Auto_System
2024-10-05,TX-270652,INTERNAL_TRANSFER,160.94,APPROVED,6,Domestic,Team_Beta
2024-10-08,TX-672586,WIRE_TRANSFER,64920.8,MANUAL_REVIEW,71,EU_Non_Member,Team_Alpha
2024-10-19,TX-256564,ACH,24042.59,APPROVED,9,EU_Zone,Team_Beta
2024-12-09,TX-354150,WIRE_TRANSFER,48294.47,APPROVED,7,EU_Zone,Team_Beta
2024-11-01,TX-238764,SWIFT,19733.52,APPROVED,12,EU_Zone,Team_Beta
2024-10-23,TX-530606,WIRE_TRANSFER,13097.14,APPROVED,3,Domestic,Team_Beta
2024-10-20,TX-545293,ACH,45771.72,APPROVED,20,EU_Zone,Team_Alpha
2024-10-21,TX-414898,INTERNAL_TRANSFER,44877.8,APPROVED,5,Domestic,Auto_System
2024-12-23,TX-624236,ACH,32862.41,APPROVED,9,North_America,Team_Alpha
2024-12-04,TX-635748,WIRE_TRANSFER,3657.97,APPROVED,16,North_America,Auto_System
2024-11-18,TX-494294,SWIFT,1793.7,APPROVED,14,Domestic,Team_Alpha
2024-11-24,TX-318872,SWIFT,12784.17,APPROVED,16,Domestic,Team_Alpha
2024-10-20,TX-549572,WIRE_TRANSFER,12572.96,APPROVED,10,Domestic,Auto_System
2024-10-12,TX-470872,SWIFT,826560.93,BLOCKED_COMPLIANCE,91,Offshore_Zone,Team_Beta
2024-10-30,TX-532388,INTERNAL_TRANSFER,158625.44,BLOCKED_COMPLIANCE,94,Offshore_Zone,Team_Beta
2024-10-19,TX-978583,SWIFT,26189.81,APPROVED,17,Domestic,Team_Beta
2024-10-10,TX-392101,INTERNAL_TRANSFER,33440.49,MANUAL_REVIEW,63,APAC_Emerging,Team_Beta
2024-11-30,TX-565988,ACH,23562.52,APPROVED,14,EU_Zone,Team_Alpha
2024-10-17,TX-943292,SWIFT,79284.92,MANUAL_REVIEW,73,EU_Non_Member,Auto_System
2024-11-11,TX-532011,INTERNAL_TRANSFER,31350.04,APPROVED,15,EU_Zone,Auto_System
2024-12-29,TX-366980,INTERNAL_TRANSFER,787882.18,BLOCKED_COMPLIANCE,89,High_Risk_Jurisdiction,Team_Alpha
2024-10-03,TX-905839,SWIFT,22163.71,APPROVED,7,Domestic,Team_Alpha
2024-12-23,TX-158125,SWIFT,45618.19,APPROVED,12,EU_Zone,Team_Alpha
2024-12-18,TX-462501,ACH,8976.64,APPROVED,17,North_America,Team_Alpha
2024-10-28,TX-839969,SWIFT,82683.83,MANUAL_REVIEW,84,EU_Non_Member,Team_Alpha
2024-11-29,TX-635702,WIRE_TRANSFER,30729.68,APPROVED,2,North_America,Team_Alpha
2024-12-20,TX-643900,ACH,18559.15,APPROVED,15,EU_Zone,Team_Beta
2024-10-14,TX-445997,SWIFT,94020.82,MANUAL_REVIEW,71,EU_Non_Member,Team_Alpha
2024-10-13,TX-948984,SWIFT,14357.44,APPROVED,19,EU_Zone,Team_Beta
2024-11-26,TX-779472,ACH,13494.37,APPROVED,4,North_America,Team_Alpha
2024-11-15,TX-111670,INTERNAL_TRANSFER,14338.1,APPROVED,8,Domestic,Auto_System
2024-11-23,TX-227127,WIRE_TRANSFER,88598.58,MANUAL_REVIEW,68,EU_Non_Member,Team_Alpha
2024-11-18,TX-663555,ACH,31521.54,APPROVED,10,North_America,Auto_System
2024-10-29,TX-513904,ACH,19400.28,APPROVED,19,North_America,Auto_System
2024-12-18,TX-847395,INTERNAL_TRANSFER,10378.43,APPROVED,1,EU_Zone,Auto_System
2024-10-06,TX-185652,WIRE_TRANSFER,14366.12,APPROVED,13,Domestic,Team_Alpha
2024-10-29,TX-615649,WIRE_TRANSFER,19442.14,APPROVED,1,Domestic,Team_Alpha
2024-11-09,TX-777693,INTERNAL_TRANSFER,21778.37,APPROVED,8,EU_Zone,Auto_System
2024-12-17,TX-533066,SWIFT,30035.26,APPROVED,20,EU_Zone,Team_Beta
2024-10-26,TX-635225,SWIFT,23813.99,APPROVED,9,North_America,Team_Alpha
2024-10-04,TX-746158,SWIFT,9931.61,APPROVED,17,Domestic,Auto_System
2024-11-03,TX-400616,ACH,26182.7,MANUAL_REVIEW,70,EU_Non_Member,Team_Alpha
2024-11-28,TX-291628,WIRE_TRANSFER,49626.71,APPROVED,2,North_America,Team_Alpha
2024-11-29,TX-384363,ACH,18997.65,APPROVED,6,North_America,Team_Alpha
2024-12-05,TX-224607,SWIFT,46696.84,APPROVED,7,Domestic,Team_Beta
2024-11-23,TX-821001,WIRE_TRANSFER,29518.37,APPROVED,19,EU_Zone,Auto_System
2024-12-04,TX-367619,SWIFT,5941.13,APPROVED,7,Domestic,Team_Beta
2024-10-28,TX-644791,WIRE_TRANSFER,24476.85,APPROVED,16,North_America,Team_Alpha
2024-10-29,TX-559799,SWIFT,28028.94,APPROVED,16,EU_Zone,Team_Alpha
2024-10-26,TX-581724,SWIFT,31026.93,MANUAL_REVIEW,77,EU_Non_Member,Auto_System
2024-10-27,TX-903230,INTERNAL_TRANSFER,20862.1,APPROVED,17,EU_Zone,Team_Alpha
2024-11-27,TX-976470,WIRE_TRANSFER,33448.78,MANUAL_REVIEW,72,APAC_Emerging,Team_Alpha
2024-11-18,TX-691012,ACH,291760.64,BLOCKED_COMPLIANCE,90,High_Risk_Jurisdiction,Team_Alpha
2024-10-14,TX-868645,ACH,10108.31,APPROVED,15,EU_Zone,Team_Beta
2024-12-20,TX-529895,WIRE_TRANSFER,43538.86,APPROVED,13,Domestic,Team_Alpha
2024-12-26,TX-589881,WIRE_TRANSFER,41210.43,APPROVED,10,EU_Zone,Auto_System
2024-12-04,TX-763565,WIRE_TRANSFER,15646.98,APPROVED,9,EU_Zone,Team_Beta
2024-10-08,TX-249573,ACH,11801.88,APPROVED,3,EU_Zone,Auto_System
2024-10-19,TX-931248,SWIFT,85556.33,MANUAL_REVIEW,61,EU_Non_Member,Team_Beta
2024-10-08,TX-217707,SWIFT,24699.36,APPROVED,5,EU_Zone,Auto_System
2024-10-14,TX-301523,SWIFT,31419.19,APPROVED,13,Domestic,Team_Beta
2024-11-03,TX-941304,ACH,26321.18,APPROVED,1,Domestic,Auto_System
2024-11-28,TX-445813,INTERNAL_TRANSFER,29689.8,APPROVED,2,Domestic,Auto_System
2024-11-10,TX-766340,ACH,892237.93,BLOCKED_COMPLIANCE,95,Offshore_Zone,Team_Alpha
2024-12-04,TX-196741,INTERNAL_TRANSFER,45016.73,APPROVED,7,North_America,Auto_System
2024-12-16,TX-432243,INTERNAL_TRANSFER,35543.69,APPROVED,4,Domestic,Team_Alpha
2024-12-21,TX-947317,WIRE_TRANSFER,33789.7,APPROVED,12,EU_Zone,Team_Alpha
2024-11-03,TX-187743,INTERNAL_TRANSFER,448276.83,BLOCKED_COMPLIANCE,87,Offshore_Zone,Auto_System
2024-11-10,TX-715404,ACH,42512.5,APPROVED,13,Domestic,Team_Beta
2024-12-28,TX-275775,INTERNAL_TRANSFER,26843.0,APPROVED,13,Domestic,Team_Beta
2024-10-08,TX-953185,INTERNAL_TRANSFER,11916.13,APPROVED,3,EU_Zone,Team_Alpha
2024-11-01,TX-209694,WIRE_TRANSFER,31094.87,APPROVED,13,EU_Zone,Team_Alpha
2024-11-03,TX-922304,WIRE_TRANSFER,18856.95,APPROVED,13,EU_Zone,Team_Alpha
2024-11-16,TX-955162,WIRE_TRANSFER,29157.99,APPROVED,19,North_America,Auto_System
2024-12-11,TX-718510,INTERNAL_TRANSFER,5258.27,APPROVED,15,Domestic,Auto_System
2024-12-11,TX-954526,ACH,45171.72,APPROVED,10,North_America,Team_Alpha
2024-12-04,TX-506435,INTERNAL_TRANSFER,40150.23,APPROVED,6,North_America,Team_Beta
2024-11-08,TX-537287,INTERNAL_TRANSFER,4627.83,APPROVED,4,Domestic,Team_Beta
2024-10-25,TX-650190,SWIFT,4141.6,APPROVED,18,North_America,Team_Beta
2024-10-13,TX-732675,SWIFT,18763.97,APPROVED,20,EU_Zone,Team_Beta
2024-10-10,TX-888129,SWIFT,48697.74,APPROVED,13,North_America,Auto_System
2024-12-17,TX-606782,ACH,25820.87,APPROVED,15,EU_Zone,Auto_System
2024-10-22,TX-260463,SWIFT,31494.1,APPROVED,7,Domestic,Team_Beta
2024-12-24,TX-763228,WIRE_TRANSFER,11821.91,APPROVED,17,EU_Zone,Team_Alpha
2024-12-25,TX-327112,ACH,4554.29,APPROVED,9,Domestic,Team_Alpha
2024-11-24,TX-937681,ACH,26534.68,APPROVED,15,North_America,Auto_System
2024-12-03,TX-915724,ACH,33075.74,APPROVED,19,North_America,Team_Beta
2024-10-21,TX-665129,WIRE_TRANSFER,9612.93,APPROVED,15,North_America,Team_Alpha
2024-12-28,TX-215097,INTERNAL_TRANSFER,5027.37,APPROVED,19,EU_Zone,Team_Beta
2024-10-09,TX-220686,WIRE_TRANSFER,30049.31,APPROVED,19,North_America,Team_Alpha
2024-10-04,TX-253374,WIRE_TRANSFER,39320.77,APPROVED,14,North_America,Team_Alpha
2024-10-18,TX-637878,WIRE_TRANSFER,29726.67,APPROVED,7,EU_Zone,Team_Alpha
2024-12-06,TX-289632,SWIFT,64560.86,MANUAL_REVIEW,72,APAC_Emerging,Auto_System
2024-12-20,TX-850849,WIRE_TRANSFER,26942.9,APPROVED,7,North_America,Team_Alpha
2024-12-04,TX-804052,ACH,115849.43,MANUAL_REVIEW,74,EU_Non_Member,Team_Beta
2024-11-05,TX-997455,ACH,49882.89,APPROVED,16,Domestic,Auto_System
2024-12-09,TX-913593,WIRE_TRANSFER,41716.29,APPROVED,9,Domestic,Team_Alpha
2024-10-20,TX-954408,SWIFT,19982.73,APPROVED,8,EU_Zone,Auto_System
2024-11-24,TX-785755,WIRE_TRANSFER,33277.43,APPROVED,2,EU_Zone,Auto_System
2024-12-01,TX-868949,INTERNAL_TRANSFER,22596.86,APPROVED,6,EU_Zone,Team_Alpha
2024-10-16,TX-334907,WIRE_TRANSFER,4218.71,APPROVED,19,EU_Zone,Auto_System
2024-10-27,TX-819933,SWIFT,19018.41,APPROVED,15,EU_Zone,Auto_System
2024-11-05,TX-646329,WIRE_TRANSFER,18314.06,APPROVED,4,EU_Zone,Team_Beta
2024-11-29,TX-276017,ACH,32583.0,APPROVED,15,EU_Zone,Auto_System
2024-12-14,TX-406376,SWIFT,11921.56,APPROVED,16,EU_Zone,Team_Beta
2024-10-13,TX-126514,SWIFT,25487.76,APPROVED,20,North_America,Auto_System
2024-10-05,TX-722757,INTERNAL_TRANSFER,41409.64,APPROVED,20,EU_Zone,Team_Beta
2024-11-21,TX-770456,ACH,1789.73,APPROVED,19,Domestic,Team_Beta
2024-10-19,TX-255480,SWIFT,13412.67,APPROVED,9,EU_Zone,Team_Alpha
2024-12-03,TX-626575,INTERNAL_TRANSFER,217839.2,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Alpha
2024-10-09,TX-955828,WIRE_TRANSFER,48417.99,APPROVED,3,Domestic,Team_Alpha
2024-11-20,TX-830237,WIRE_TRANSFER,581486.4,BLOCKED_COMPLIANCE,87,Offshore_Zone,Team_Beta
2024-10-03,TX-842335,INTERNAL_TRANSFER,22563.53,APPROVED,20,North_America,Auto_System
2024-12-28,TX-867460,WIRE_TRANSFER,48873.65,APPROVED,2,North_America,Team_Alpha
2024-12-14,TX-781507,INTERNAL_TRANSFER,29032.05,APPROVED,12,Domestic,Auto_System
2024-11-05,TX-181636,ACH,27913.03,APPROVED,7,North_America,Auto_System
2024-11-07,TX-618484,ACH,12870.07,APPROVED,8,Domestic,Auto_System
2024-12-21,TX-442408,SWIFT,26591.32,APPROVED,16,Domestic,Team_Beta
2024-11-17,TX-765916,INTERNAL_TRANSFER,11695.09,APPROVED,1,Domestic,Team_Beta
2024-10-22,TX-350740,ACH,701704.19,BLOCKED_COMPLIANCE,93,Offshore_Zone,Team_Beta
2024-12-05,TX-732757,WIRE_TRANSFER,105271.29,MANUAL_REVIEW,82,APAC_Emerging,Team_Alpha
2024-10-15,TX-829055,ACH,32301.45,APPROVED,14,Domestic,Team_Alpha
2024-12-19,TX-851187,SWIFT,7215.33,APPROVED,20,EU_Zone,Auto_System
2024-10-06,TX-122110,SWIFT,40027.08,APPROVED,9,EU_Zone,Auto_System
2024-12-02,TX-888615,SWIFT,47878.17,APPROVED,4,EU_Zone,Auto_System
2024-10-02,TX-674815,SWIFT,48153.57,APPROVED,5,North_America,Auto_System
2024-11-10,TX-501444,ACH,19645.03,MANUAL_REVIEW,70,APAC_Emerging,Team_Alpha
2024-11-21,TX-643139,INTERNAL_TRANSFER,23713.54,APPROVED,14,Domestic,Team_Beta
2024-10-28,TX-479768,INTERNAL_TRANSFER,36472.77,APPROVED,19,North_America,Team_Beta
2024-11-29,TX-788735,ACH,36897.33,APPROVED,12,EU_Zone,Auto_System
2024-10-14,TX-682061,INTERNAL_TRANSFER,32364.43,APPROVED,2,Domestic,Auto_System
2024-12-06,TX-857244,SWIFT,28808.45,APPROVED,20,Domestic,Auto_System
2024-10-14,TX-313674,SWIFT,127742.7,MANUAL_REVIEW,80,EU_Non_Member,Team_Alpha
2024-12-29,TX-411815,INTERNAL_TRANSFER,26087.7,APPROVED,4,Domestic,Team_Beta
2024-11-01,TX-542564,WIRE_TRANSFER,45741.57,APPROVED,13,Domestic,Auto_System
2024-10-30,TX-731263,ACH,28709.41,APPROVED,13,Domestic,Team_Alpha
2024-11-10,TX-729962,ACH,21832.83,APPROVED,17,North_America,Auto_System
2024-10-19,TX-214917,ACH,57733.94,MANUAL_REVIEW,81,EU_Non_Member,Team_Beta
2024-10-27,TX-595114,INTERNAL_TRANSFER,3512.02,APPROVED,1,North_America,Team_Alpha
2024-12-28,TX-228771,SWIFT,20073.5,APPROVED,10,North_America,Team_Beta
2024-11-20,TX-444152,WIRE_TRANSFER,41588.86,APPROVED,10,EU_Zone,Team_Alpha
2024-11-10,TX-940713,SWIFT,13835.76,APPROVED,12,Domestic,Team_Beta
2024-10-11,TX-869916,ACH,20045.05,APPROVED,12,Domestic,Team_Beta
2024-10-02,TX-869462,ACH,9192.5,APPROVED,10,Domestic,Team_Alpha
